Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,29-03-2021,,,,,,,,
B21B0214,005,28-02-1995,128,75,-105,,,,,,
B21B0214,005,14-03-1995,137,84,-114,,,,,,
B21B0214,005,28-03-1995,128,75,-105,,,,,,
B21B0214,005,15-05-1995,145,92,-122,,,,,,
B21B0214,005,29-05-1995,129,76,-106,,,,,,
B21B0214,005,14-07-1995,145,92,-122,,,,,,
B21B0214,005,14-08-1995,156,103,-133,,,,,,
B21B0214,005,14-09-1995,143,90,-120,,,,,,
B21B0214,005,28-09-1995,136,83,-113,,,,,,
B21B0214,005,27-10-1995,140,87,-117,,,,,,
B21B0214,005,14-11-1995,141,88,-118,,,,,,
B21B0214,005,28-11-1995,148,95,-125,,,,,,
B21B0214,005,14-12-1995,151,98,-128,,,,,,
B21B0214,005,15-01-1996,138,85,-115,,,,,,
B21B0214,005,29-01-1996,154,101,-131,,,,,,
B21B0214,005,14-03-1996,158,105,-135,,,,,,
B21B0214,005,28-03-1996,143,90,-120,,,,,,
B21B0214,005,15-04-1996,144,91,-121,,,,,,
B21B0214,005,29-04-1996,150,97,-127,,,,,,
B21B0214,005,14-05-1996,141,88,-118,,,,,,
B21B0214,005,28-05-1996,141,88,-118,,,,,,
B21B0214,005,15-07-1996,146,93,-123,,,,,,
B21B0214,005,13-09-1996,142,89,-119,,,,,,
B21B0214,005,27-09-1996,143,90,-120,,,,,,
B21B0214,005,14-10-1996,145,92,-122,,,,,,
B21B0214,005,14-11-1996,125,72,-102,,,,,,
B21B0214,005,28-11-1996,129,76,-106,,,,,,
B21B0214,005,13-12-1996,130,77,-107,,,,,,
B21B0214,005,14-01-1997,145,92,-122,,,,,,
B21B0214,005,28-01-1997,147,94,-124,,,,,,
B21B0214,005,12-02-1997,125,72,-102,,,,,,
B21B0214,005,14-03-1997,135,82,-112,,,,,,
B21B0214,005,28-03-1997,142,89,-119,,,,,,
B21B0214,005,14-04-1997,145,92,-122,,,,,,
B21B0214,005,27-05-1997,131,78,-108,,,,,,
B21B0214,005,14-07-1997,130,77,-107,,,,,,
B21B0214,005,28-07-1997,133,80,-110,,,,,,
B21B0214,005,14-08-1997,142,89,-119,,,,,,
B21B0214,005,28-08-1997,168,115,-145,,,,,,
B21B0214,005,15-09-1997,136,83,-113,,,,,,
B21B0214,005,29-09-1997,152,99,-129,,,,,,
B21B0214,005,14-10-1997,144,91,-121,,,,,,
B21B0214,005,28-10-1997,137,84,-114,,,,,,
B21B0214,005,14-11-1997,147,94,-124,,,,,,
B21B0214,005,12-12-1997,135,82,-112,,,,,,
B21B0214,005,14-01-1998,128,75,-105,,,,,,
B21B0214,005,28-01-1998,138,85,-115,,,,,,
B21B0214,005,13-02-1998,131,78,-108,,,,,,
B21B0214,005,13-03-1998,125,72,-102,,,,,,
B21B0214,005,15-07-1998,128,75,-105,,,,,,
B21B0214,005,29-07-1998,129,76,-106,,,,,,
B21B0214,005,15-10-1998,129,76,-106,,,,,,
B21B0214,005,28-10-1998,94,41,-71,,,,,,
B21B0214,005,13-11-1998,99,46,-76,,,,,,
B21B0214,005,27-11-1998,125,72,-102,,,,,,
B21B0214,005,15-12-1998,125,72,-102,,,,,,
B21B0214,005,15-01-1999,123,70,-100,,,,,,
B21B0214,005,29-01-1999,126,73,-103,,,,,,
B21B0214,005,15-02-1999,133,80,-110,,,,,,
B21B0214,005,01-03-1999,126,73,-103,,,,,,
B21B0214,005,15-03-1999,134,81,-111,,,,,,
B21B0214,005,29-03-1999,136,83,-113,,,,,,
B21B0214,005,23-04-1999,131,81,-110,,CONTROLE,,,,
B21B0214,005,14-09-1999,150,100,-129,,,,,,
B21B0214,005,28-09-1999,144,94,-123,,,,,,
B21B0214,005,14-10-1999,140,90,-119,,,,,,
B21B0214,005,28-10-1999,145,95,-124,,,,,,
B21B0214,005,15-11-1999,140,90,-119,,,,,,
B21B0214,005,29-11-1999,138,88,-117,,,,,,
B21B0214,005,14-12-1999,122,72,-101,,,,,,
B21B0214,005,28-12-1999,119,69,-98,,,,,,
B21B0214,005,14-01-2000,130,80,-109,,,,,,
B21B0214,005,28-01-2000,137,87,-116,,,,,,
B21B0214,005,14-02-2000,125,75,-104,,,,,,
B21B0214,005,28-02-2000,123,73,-102,,,,,,
B21B0214,005,14-03-2000,123,73,-102,,,,,,
B21B0214,005,28-03-2000,70,20,-49,,,,,,
B21B0214,005,14-04-2000,134,84,-113,,,,,,
B21B0214,005,28-04-2000,134,84,-113,,,,,,
B21B0214,005,15-05-2000,135,85,-114,,,,,,
B21B0214,005,29-05-2000,134,84,-113,,,,,,
B21B0214,005,14-06-2000,132,82,-111,,,,,,
B21B0214,005,28-06-2000,137,87,-116,,,,,,
B21B0214,005,14-07-2000,138,88,-117,,,,,,
B21B0214,005,28-07-2000,131,81,-110,,,,,,
B21B0214,005,14-08-2000,140,90,-119,,,,,,
B21B0214,005,28-08-2000,145,95,-124,,,,,,
B21B0214,005,14-09-2000,132,82,-111,,,,,,
B21B0214,005,28-09-2000,126,76,-105,,,,,,
B21B0214,005,13-10-2000,128,78,-107,,,,,,
B21B0214,005,28-10-2000,127,77,-106,,,,,,
B21B0214,005,14-11-2000,119,69,-98,,,,,,
B21B0214,005,28-11-2000,125,75,-104,,,,,,
B21B0214,005,14-12-2000,120,70,-99,,,,,,
B21B0214,005,28-12-2000,129,79,-108,,,,,,
B21B0214,005,15-01-2001,127,77,-106,,,,,,
B21B0214,005,28-01-2001,131,81,-110,,,,,,
B21B0214,005,29-01-2001,128,78,-107,,,,,,
B21B0214,005,14-02-2001,120,70,-99,,,,,,
B21B0214,005,28-02-2001,131,81,-110,,,,,,
B21B0214,005,14-03-2001,129,79,-108,,,,,,
B21B0214,005,28-03-2001,129,79,-108,,,,,,
B21B0214,005,14-04-2001,134,84,-113,,,,,,
B21B0214,005,28-04-2001,131,81,-110,,,,,,
B21B0214,005,14-05-2001,132,82,-111,,,,,,
B21B0214,005,28-05-2001,132,82,-111,,,,,,
B21B0214,005,14-06-2001,133,83,-112,,,,,,
B21B0214,005,28-06-2001,138,88,-117,,,,,,
B21B0214,005,14-07-2001,139,89,-118,,,,,,
B21B0214,005,28-07-2001,135,85,-114,,,,,,
B21B0214,005,14-08-2001,122,72,-101,,,,,,
B21B0214,005,28-08-2001,130,80,-109,,,,,,
B21B0214,005,14-09-2001,121,71,-100,,,,,,
B21B0214,005,28-09-2001,120,70,-99,,,,,,
B21B0214,005,15-10-2001,138,88,-117,,,,,,
B21B0214,005,27-10-2001,134,84,-113,,,,,,
B21B0214,005,14-12-2001,130,80,-109,,,,,,
B21B0214,005,28-12-2001,128,78,-107,,,,,,
B21B0214,005,14-01-2002,136,86,-115,,,,,,
B21B0214,005,28-01-2002,121,71,-100,,,,,,
B21B0214,005,14-02-2002,118,68,-97,,,,,,
B21B0214,005,28-02-2002,111,61,-90,,,,,,
B21B0214,005,28-03-2002,140,90,-119,,,,,,
B21B0214,005,14-04-2002,148,98,-127,,,,,,
B21B0214,005,28-04-2002,137,87,-116,,,,,,
B21B0214,005,14-05-2002,130,80,-109,,,,,,
B21B0214,005,28-05-2002,136,86,-115,,,,,,
B21B0214,005,14-06-2002,137,87,-116,,,,,,
B21B0214,005,28-06-2002,137,87,-116,,,,,,
B21B0214,005,14-07-2002,133,83,-112,,,,,,
B21B0214,005,28-07-2002,137,87,-116,,,,,,
B21B0214,005,14-08-2002,136,86,-115,,,,,,
B21B0214,005,28-08-2002,136,86,-115,,,,,,
B21B0214,005,14-09-2002,137,87,-116,,,,,,
B21B0214,005,28-09-2002,140,90,-119,,,,,,
B21B0214,005,14-10-2002,146,96,-125,,,,,,
B21B0214,005,28-10-2002,140,90,-119,,,,,,
B21B0214,005,14-11-2002,129,79,-108,,,,,,
B21B0214,005,28-11-2002,137,87,-116,,,,,,
B21B0214,005,14-12-2002,143,93,-122,,,,,,
B21B0214,005,28-12-2002,132,82,-111,,,,,,
B21B0214,005,14-01-2003,129,79,-108,,,,,,
B21B0214,005,28-01-2003,130,80,-109,,,,,,
B21B0214,005,14-02-2003,131,81,-110,,,,,,
B21B0214,005,28-02-2003,143,93,-122,,,,,,
B21B0214,005,14-03-2003,137,87,-116,,,,,,
B21B0214,005,28-03-2003,140,90,-119,,,,,,
B21B0214,005,14-04-2003,139,89,-118,,,,,,
B21B0214,005,28-04-2003,139,89,-118,,,,,,
B21B0214,005,14-05-2003,133,83,-112,,,,,,
B21B0214,005,28-05-2003,131,81,-110,,,,,,
B21B0214,005,14-06-2003,132,82,-111,,,,,,
B21B0214,005,28-06-2003,141,91,-120,,,,,,
B21B0214,005,14-07-2003,139,89,-118,,,,,,
B21B0214,005,28-07-2003,142,92,-121,,,,,,
B21B0214,005,14-08-2003,148,98,-127,,,,,,
B21B0214,005,28-08-2003,150,100,-129,,,,,,
B21B0214,005,14-09-2003,147,97,-126,,,,,,
B21B0214,005,28-09-2003,146,96,-125,,,,,,
B21B0214,005,14-10-2003,136,86,-115,,,,,,
B21B0214,005,28-10-2003,149,99,-128,,,,,,
B21B0214,005,14-11-2003,148,98,-127,,,,,,
B21B0214,005,28-11-2003,142,92,-121,,,,,,
B21B0214,005,15-12-2003,147,97,-126,,,,,,
B21B0214,005,28-12-2003,133,83,-112,,,,,,
B21B0214,005,14-01-2004,123,73,-102,,,,,,
B21B0214,005,28-01-2004,124,74,-103,,,,,,
B21B0214,005,14-02-2004,115,65,-94,,,,,,
B21B0214,005,28-02-2004,126,76,-105,,,,,,
B21B0214,005,15-03-2004,-117,-167,138,,,,,,
B21B0214,005,27-03-2004,133,83,-112,,,,,,
B21B0214,005,14-04-2004,133,83,-112,,,,,,
B21B0214,005,28-04-2004,135,85,-114,,,,,,
B21B0214,005,14-05-2004,133,83,-112,,,,,,
B21B0214,005,28-05-2004,140,90,-119,,,,,,
B21B0214,005,14-06-2004,140,90,-119,,,,,,
B21B0214,005,28-06-2004,131,81,-110,,,,,,
B21B0214,005,14-07-2004,130,80,-109,,,,,,
B21B0214,005,30-07-2004,130,80,-109,,,,,,
B21B0214,005,14-08-2004,128,78,-107,,,,,,
B21B0214,005,28-08-2004,116,66,-95,,,,,,
B21B0214,005,14-09-2004,132,82,-111,,,,,,
B21B0214,005,28-09-2004,132,82,-111,,,,,,
B21B0214,005,28-10-2004,134,84,-113,,,,,,
B21B0214,005,13-11-2004,139,89,-118,,,,,,
B21B0214,005,27-11-2004,130,80,-109,,,,,,
B21B0214,005,14-12-2004,132,82,-111,,,,,,
B21B0214,005,28-12-2004,141,91,-120,,,,,,
B21B0214,005,14-01-2005,137,87,-116,,,,,,
B21B0214,005,28-01-2005,135,85,-114,,,,,,
B21B0214,005,14-02-2005,134,84,-113,,,,,,
B21B0214,005,28-02-2005,135,85,-114,,,,,,
B21B0214,005,14-03-2005,124,74,-103,,,,,,
B21B0214,005,26-03-2005,135,85,-114,,,,,,
B21B0214,005,14-04-2005,133,83,-112,,,,,,
B21B0214,005,28-04-2005,131,81,-110,,,,,,
B21B0214,005,14-05-2005,131,81,-110,,,,,,
B21B0214,005,30-05-2005,134,84,-113,,,,,,
B21B0214,005,14-06-2005,128,78,-107,,,,,,
B21B0214,005,28-06-2005,140,90,-119,,,,,,
B21B0214,005,14-07-2005,132,82,-111,,,,,,
B21B0214,005,28-07-2005,133,83,-112,,,,,,
B21B0214,005,13-08-2005,120,70,-99,,,,,,
B21B0214,005,27-08-2005,121,71,-100,,,,,,
B21B0214,005,14-09-2005,130,80,-109,,,,,,
B21B0214,005,28-09-2005,130,80,-109,,,,,,
B21B0214,005,14-10-2005,139,89,-118,,,,,,
B21B0214,005,28-10-2005,132,82,-111,,,,,,
B21B0214,005,14-11-2005,137,87,-116,,,,,,
B21B0214,005,28-11-2005,133,83,-112,,,,,,
