Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,29-03-2021,,,,,,,,
B21B0214,002,14-02-1995,123,63,-93,,,,,,
B21B0214,002,28-02-1995,128,68,-98,,,,,,
B21B0214,002,14-03-1995,137,77,-107,,,,,,
B21B0214,002,28-03-1995,131,71,-101,,,,,,
B21B0214,002,15-05-1995,148,88,-118,,,,,,
B21B0214,002,29-05-1995,129,69,-99,,,,,,
B21B0214,002,14-07-1995,143,83,-113,,,,,,
B21B0214,002,14-08-1995,156,96,-126,,,,,,
B21B0214,002,14-09-1995,144,84,-114,,,,,,
B21B0214,002,28-09-1995,135,75,-105,,,,,,
B21B0214,002,27-10-1995,140,80,-110,,,,,,
B21B0214,002,14-11-1995,140,80,-110,,,,,,
B21B0214,002,28-11-1995,148,88,-118,,,,,,
B21B0214,002,14-12-1995,151,91,-121,,,,,,
B21B0214,002,15-01-1996,137,77,-107,,,,,,
B21B0214,002,29-01-1996,155,95,-125,,,,,,
B21B0214,002,14-03-1996,157,97,-127,,,,,,
B21B0214,002,28-03-1996,147,87,-117,,,,,,
B21B0214,002,15-04-1996,146,86,-116,,,,,,
B21B0214,002,29-04-1996,151,91,-121,,,,,,
B21B0214,002,14-05-1996,143,83,-113,,,,,,
B21B0214,002,28-05-1996,142,82,-112,,,,,,
B21B0214,002,15-07-1996,146,86,-116,,,,,,
B21B0214,002,13-09-1996,144,84,-114,,,,,,
B21B0214,002,27-09-1996,141,81,-111,,,,,,
B21B0214,002,14-10-1996,145,85,-115,,,,,,
B21B0214,002,14-11-1996,128,68,-98,,,,,,
B21B0214,002,28-11-1996,131,71,-101,,,,,,
B21B0214,002,13-12-1996,128,68,-98,,,,,,
B21B0214,002,14-01-1997,150,90,-120,,,,,,
B21B0214,002,28-01-1997,147,87,-117,,,,,,
B21B0214,002,12-02-1997,127,67,-97,,,,,,
B21B0214,002,14-03-1997,136,76,-106,,,,,,
B21B0214,002,28-03-1997,142,82,-112,,,,,,
B21B0214,002,14-04-1997,145,85,-115,,,,,,
B21B0214,002,27-05-1997,130,70,-100,,,,,,
B21B0214,002,14-07-1997,132,72,-102,,,,,,
B21B0214,002,28-07-1997,133,73,-103,,,,,,
B21B0214,002,14-08-1997,142,82,-112,,,,,,
B21B0214,002,28-08-1997,136,76,-106,,,,,,
B21B0214,002,15-09-1997,132,72,-102,,,,,,
B21B0214,002,29-09-1997,150,90,-120,,,,,,
B21B0214,002,14-10-1997,145,85,-115,,,,,,
B21B0214,002,28-10-1997,137,77,-107,,,,,,
B21B0214,002,14-11-1997,147,87,-117,,,,,,
B21B0214,002,12-12-1997,136,76,-106,,,,,,
B21B0214,002,14-01-1998,128,68,-98,,,,,,
B21B0214,002,28-01-1998,137,77,-107,,,,,,
B21B0214,002,13-02-1998,131,71,-101,,,,,,
B21B0214,002,13-03-1998,125,65,-95,,,,,,
B21B0214,002,15-07-1998,134,74,-104,,,,,,
B21B0214,002,29-07-1998,135,75,-105,,,,,,
B21B0214,002,15-10-1998,135,75,-105,,,,,,
B21B0214,002,28-10-1998,100,40,-70,,,,,,
B21B0214,002,13-11-1998,106,46,-76,,,,,,
B21B0214,002,27-11-1998,131,71,-101,,,,,,
B21B0214,002,15-12-1998,131,71,-101,,,,,,
B21B0214,002,15-01-1999,129,69,-99,,,,,,
B21B0214,002,29-01-1999,132,72,-102,,,,,,
B21B0214,002,15-02-1999,139,79,-109,,,,,,
B21B0214,002,01-03-1999,132,72,-102,,,,,,
B21B0214,002,15-03-1999,140,80,-110,,,,,,
B21B0214,002,29-03-1999,142,82,-112,,,,,,
B21B0214,002,23-04-1999,135,78,-107,,CONTROLE,,,,
B21B0214,002,14-09-1999,156,99,-128,,,,,,
B21B0214,002,28-09-1999,150,93,-122,,,,,,
B21B0214,002,14-10-1999,145,88,-117,,,,,,
B21B0214,002,28-10-1999,150,93,-122,,,,,,
B21B0214,002,15-11-1999,146,89,-118,,,,,,
B21B0214,002,29-11-1999,141,84,-113,,,,,,
B21B0214,002,14-12-1999,128,71,-100,,,,,,
B21B0214,002,28-12-1999,122,65,-94,,,,,,
B21B0214,002,14-01-2000,135,78,-107,,,,,,
B21B0214,002,28-01-2000,142,85,-114,,,,,,
B21B0214,002,14-02-2000,131,74,-103,,,,,,
B21B0214,002,28-02-2000,129,72,-101,,,,,,
B21B0214,002,14-03-2000,130,73,-102,,,,,,
B21B0214,002,28-03-2000,130,73,-102,,,,,,
B21B0214,002,14-04-2000,140,83,-112,,,,,,
B21B0214,002,28-04-2000,141,84,-113,,,,,,
B21B0214,002,15-05-2000,143,86,-115,,,,,,
B21B0214,002,29-05-2000,142,85,-114,,,,,,
B21B0214,002,14-06-2000,137,80,-109,,,,,,
B21B0214,002,28-06-2000,142,85,-114,,,,,,
B21B0214,002,14-07-2000,141,84,-113,,,,,,
B21B0214,002,28-07-2000,140,83,-112,,,,,,
B21B0214,002,14-08-2000,146,89,-118,,,,,,
B21B0214,002,28-08-2000,149,92,-121,,,,,,
B21B0214,002,14-09-2000,134,77,-106,,,,,,
B21B0214,002,28-09-2000,130,73,-102,,,,,,
B21B0214,002,13-10-2000,132,75,-104,,,,,,
B21B0214,002,28-10-2000,131,74,-103,,,,,,
B21B0214,002,14-11-2000,124,67,-96,,,,,,
B21B0214,002,28-11-2000,127,70,-99,,,,,,
B21B0214,002,14-12-2000,126,69,-98,,,,,,
B21B0214,002,28-12-2000,133,76,-105,,,,,,
B21B0214,002,15-01-2001,133,76,-105,,,,,,
B21B0214,002,28-01-2001,137,80,-109,,,,,,
B21B0214,002,29-01-2001,135,78,-107,,,,,,
B21B0214,002,14-02-2001,125,68,-97,,,,,,
B21B0214,002,28-02-2001,137,80,-109,,,,,,
B21B0214,002,14-03-2001,138,81,-110,,,,,,
B21B0214,002,28-03-2001,133,76,-105,,,,,,
B21B0214,002,14-04-2001,139,82,-111,,,,,,
B21B0214,002,28-04-2001,137,80,-109,,,,,,
B21B0214,002,14-05-2001,137,80,-109,,,,,,
B21B0214,002,28-05-2001,136,79,-108,,,,,,
B21B0214,002,14-06-2001,140,83,-112,,,,,,
B21B0214,002,28-06-2001,142,85,-114,,,,,,
B21B0214,002,14-07-2001,144,87,-116,,,,,,
B21B0214,002,28-07-2001,139,82,-111,,,,,,
B21B0214,002,14-08-2001,126,69,-98,,,,,,
B21B0214,002,28-08-2001,132,75,-104,,,,,,
B21B0214,002,14-09-2001,124,67,-96,,,,,,
B21B0214,002,28-09-2001,123,66,-95,,,,,,
B21B0214,002,15-10-2001,141,84,-113,,,,,,
B21B0214,002,27-10-2001,139,82,-111,,,,,,
B21B0214,002,14-12-2001,135,78,-107,,,,,,
B21B0214,002,28-12-2001,132,75,-104,,,,,,
B21B0214,002,14-01-2002,140,83,-112,,,,,,
B21B0214,002,28-01-2002,126,69,-98,,,,,,
B21B0214,002,14-02-2002,123,66,-95,,,,,,
B21B0214,002,28-02-2002,115,58,-87,,,,,,
B21B0214,002,28-03-2002,142,85,-114,,,,,,
B21B0214,002,14-04-2002,157,100,-129,,,,,,
B21B0214,002,28-04-2002,143,86,-115,,,,,,
B21B0214,002,14-05-2002,139,82,-111,,,,,,
B21B0214,002,28-05-2002,141,84,-113,,,,,,
B21B0214,002,14-06-2002,140,83,-112,,,,,,
B21B0214,002,28-06-2002,142,85,-114,,,,,,
B21B0214,002,14-07-2002,139,82,-111,,,,,,
B21B0214,002,28-07-2002,141,84,-113,,,,,,
B21B0214,002,14-08-2002,141,84,-113,,,,,,
B21B0214,002,28-08-2002,140,83,-112,,,,,,
B21B0214,002,14-09-2002,143,86,-115,,,,,,
B21B0214,002,28-09-2002,147,90,-119,,,,,,
B21B0214,002,14-10-2002,151,94,-123,,,,,,
B21B0214,002,28-10-2002,145,88,-117,,,,,,
B21B0214,002,14-11-2002,133,76,-105,,,,,,
B21B0214,002,28-11-2002,141,84,-113,,,,,,
B21B0214,002,14-12-2002,150,93,-122,,,,,,
B21B0214,002,28-12-2002,186,129,-158,,,,,,
B21B0214,002,14-01-2003,135,78,-107,,,,,,
B21B0214,002,28-01-2003,134,77,-106,,,,,,
B21B0214,002,14-02-2003,134,77,-106,,,,,,
B21B0214,002,28-02-2003,146,89,-118,,,,,,
B21B0214,002,14-03-2003,143,86,-115,,,,,,
B21B0214,002,28-03-2003,145,88,-117,,,,,,
B21B0214,002,14-04-2003,145,88,-117,,,,,,
B21B0214,002,28-04-2003,142,85,-114,,,,,,
B21B0214,002,14-05-2003,140,83,-112,,,,,,
B21B0214,002,28-05-2003,137,80,-109,,,,,,
B21B0214,002,14-06-2003,137,80,-109,,,,,,
B21B0214,002,28-06-2003,146,89,-118,,,,,,
B21B0214,002,14-07-2003,143,86,-115,,,,,,
B21B0214,002,28-07-2003,149,92,-121,,,,,,
B21B0214,002,14-08-2003,153,96,-125,,,,,,
B21B0214,002,28-08-2003,156,99,-128,,,,,,
B21B0214,002,14-09-2003,151,94,-123,,,,,,
B21B0214,002,28-09-2003,150,93,-122,,,,,,
B21B0214,002,14-10-2003,141,84,-113,,,,,,
B21B0214,002,28-10-2003,151,94,-123,,,,,,
B21B0214,002,14-11-2003,153,96,-125,,,,,,
B21B0214,002,28-11-2003,147,90,-119,,,,,,
B21B0214,002,15-12-2003,151,94,-123,,,,,,
B21B0214,002,28-12-2003,136,79,-108,,,,,,
B21B0214,002,14-01-2004,130,73,-102,,,,,,
B21B0214,002,28-01-2004,128,71,-100,,,,,,
B21B0214,002,14-02-2004,119,62,-91,,,,,,
B21B0214,002,28-02-2004,132,75,-104,,,,,,
B21B0214,002,15-03-2004,-116,-173,144,,,,,,
B21B0214,002,27-03-2004,138,81,-110,,,,,,
B21B0214,002,14-04-2004,140,83,-112,,,,,,
B21B0214,002,28-04-2004,140,83,-112,,,,,,
B21B0214,002,14-05-2004,137,80,-109,,,,,,
B21B0214,002,28-05-2004,143,86,-115,,,,,,
B21B0214,002,14-06-2004,145,88,-117,,,,,,
B21B0214,002,28-06-2004,135,78,-107,,,,,,
B21B0214,002,14-07-2004,136,79,-108,,,,,,
B21B0214,002,30-07-2004,135,78,-107,,,,,,
B21B0214,002,14-08-2004,133,76,-105,,,,,,
B21B0214,002,28-08-2004,120,63,-92,,,,,,
B21B0214,002,14-09-2004,136,79,-108,,,,,,
B21B0214,002,28-09-2004,138,81,-110,,,,,,
B21B0214,002,28-10-2004,139,82,-111,,,,,,
B21B0214,002,13-11-2004,140,83,-112,,,,,,
B21B0214,002,27-11-2004,134,77,-106,,,,,,
B21B0214,002,14-12-2004,136,79,-108,,,,,,
B21B0214,002,28-12-2004,142,85,-114,,,,,,
B21B0214,002,14-01-2005,143,86,-115,,,,,,
B21B0214,002,28-01-2005,140,83,-112,,,,,,
B21B0214,002,14-02-2005,140,83,-112,,,,,,
B21B0214,002,28-02-2005,140,83,-112,,,,,,
B21B0214,002,14-03-2005,129,72,-101,,,,,,
B21B0214,002,26-03-2005,141,84,-113,,,,,,
B21B0214,002,14-04-2005,139,82,-111,,,,,,
B21B0214,002,28-04-2005,137,80,-109,,,,,,
B21B0214,002,14-05-2005,135,78,-107,,,,,,
B21B0214,002,30-05-2005,140,83,-112,,,,,,
B21B0214,002,14-06-2005,135,78,-107,,,,,,
B21B0214,002,28-06-2005,144,87,-116,,,,,,
B21B0214,002,14-07-2005,139,82,-111,,,,,,
B21B0214,002,28-07-2005,139,82,-111,,,,,,
B21B0214,002,13-08-2005,125,68,-97,,,,,,
B21B0214,002,27-08-2005,127,70,-99,,,,,,
B21B0214,002,14-09-2005,136,79,-108,,,,,,
B21B0214,002,28-09-2005,138,81,-110,,,,,,
B21B0214,002,14-10-2005,146,89,-118,,,,,,
B21B0214,002,28-10-2005,133,76,-105,,,,,,
B21B0214,002,14-11-2005,143,86,-115,,,,,,
B21B0214,002,28-11-2005,140,83,-112,,,,,,
